NUM_ID,NAME,SQL_TEXT,FREQUENCY,CATEGORY_ID,EMAIL_TO,STATE,ALERT_GROUP_ID,BRANCH_CODE,TYPE_ID,RISK_RATING_ID,FIRST_LINE_OWNER,SECOND_LINE_OWNER,FIRST_OWNER_ID,POLICY_ID,SECOND_OWNER_ID,APPROVER_ID,APPROVED_AT,USER_ID,CREATED_AT,NARRATION
19005,Self-check register not signed by tellers and updated,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19009,"Vault cash register (NGN ,USD,EUR) signed by one vault custodian",,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19013,Outstanding charges not taken,,,1.0,,active,,00001,275.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19017,safe keep register not dated,,,1.0,,active,,00001,275.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19019,Asset declaration register not updated or signed by tellers,,,1.0,,active,,00001,275.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19023,Dual control not observed,,,1.0,,active,,00001,275.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19028,Safe keep agreement not endorsed,,,1.0,,active,,00001,275.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19031,Service Level Agreement,,,1.0,,active,,00001,275.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19033,User Profile Incompatible,,,1.0,,active,,00001,275.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19037,Documentation,,,1.0,,active,,00001,430.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19041,Instrument not sv,,,1.0,,active,,00001,430.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19044,FX Blotter,,,1.0,,active,,00001,430.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19046,Wrong date on time stamp machine,,,1.0,,active,,00001,276.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19047,Register tore and not adequately kept,,,1.0,,active,,00001,276.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19050,ticket not submited and left outside,,,1.0,,active,,00001,276.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19052,Teller proof not kept in Teller's till,,,1.0,,active,,00001,276.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19054,Unauthorized access to Bank documents,,,1.0,,active,,00001,276.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19059,Unposted Transaction,,,1.0,,active,,00001,277.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19061,Register not updated,,,1.0,,active,,00001,432.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19062,"Vault cash register (NGN ,USD,EUR) signed by one vault custodian",,,1.0,,active,,00001,432.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19066,Missing/Delayed Tickets,,,1.0,,active,,00001,401.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19068,Register not maintained,,,1.0,,active,,00001,401.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19070,Tellers stamp not ok or not in line with the tellers,,,1.0,,active,,00001,401.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19072,Time Stampimg,,,1.0,,active,,00001,401.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19075,Documentation,,,1.0,,active,,00001,401.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19077,FD Rate Abnormal,,,1.0,,active,,00001,401.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19080,Incomplete documentation,,,1.0,,active,,00001,401.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19082,Stale Instruction,,,1.0,,active,,00001,401.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19084,ATM amount posted and amount recorded,,,1.0,,active,,00001,401.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19086,Culture,,,1.0,,active,,00001,401.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19091,Wrong Date on instrument,,,1.0,,active,,00001,401.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19093,Asset declaration register not updated or signed by tellers,,,1.0,,active,,00001,401.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19098,Signature Verification Incomplete,,,1.0,,active,,00001,401.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19102,Wrong/Incomplete Transfer Details,,,1.0,,active,,00001,401.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19105,Expense not routed through the portal,,,1.0,,active,,00001,401.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19108,Instrument not sv,,,1.0,,active,,00001,401.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19113,Cheque paid but not confirmed.,,,1.0,,active,,00001,401.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17596,Stale Instruction,,,1.0,,active,,00001,340.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17599,Wrong reversal of Inward cheque,,,1.0,,active,,00001,346.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19681,No date on instrument,,,1.0,,active,,00001,280.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19684,Not within TAT/ticket missing,,,1.0,,active,,00001,280.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19688,Wrong/no filing,,,1.0,,active,,00001,280.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19693,Incomplete Transaction,,,1.0,,active,,00001,302.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19695,Stale Instruction,,,1.0,,active,,00001,302.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19698,No evidence of counter cheque request form,,,1.0,,active,,00001,302.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19702,Wrong Account,,,1.0,,active,,00001,302.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18694,Ambience,,,1.0,,active,,00001,377.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18697,Regulatory request is missing,,,1.0,,active,,00001,377.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18701,Regulatory Request not treated,,,1.0,,active,,00001,377.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18705,Tellers till not balanced with the system,,,1.0,,active,,00001,396.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18710,No HOP/CO sign off on integrity test register,,,1.0,,active,,00001,396.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18713,Integrity test register not paginated,,,1.0,,active,,00001,396.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18716,Vault register not signed by HOP and Cash officer,,,1.0,,active,,00001,396.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18930,Incomplete documentation and not on PND,,,1.0,,active,,00001,311.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18935,KYC not properly conducted,,,1.0,,active,,00001,311.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18938,Wrong Date on instrument,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18941,Assets not declared by teller to cash officer,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18943,Cash wrapper not signed,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18946,Power connection in Vault or Vault area,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18948,Tellers till box not locked,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18950,Vault cash register not signed by HOP/Cash Officer,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18953,Wrong Execution,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18954,Amount Mismatch,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18957,Loss of Income,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18959,proof of cards not done,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18961,Vault cash register not updated,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18963,Wrong STC entries,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18966,No date on instrument,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18969,Teller closing limit exceeded,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18972,Asset declaration register not updated or signed by tellers,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18975,CHUBB safe locked with only one lock,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18977,Register not updated,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18979,Teller did not indicate  date or amount or rate,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18984,Vault Limit Exceeded,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18985,Ambience,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18988,No cash exchange slip stating denominations received,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18992,Stale date on instrument,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18996,Wrong Amount,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18998,Limit Breach,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19003,No HOP/Cash Officer approval for payment above Teller limit,,,1.0,,active,,00001,320.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17295,Tellers till box not locked,,,1.0,,active,,00001,264.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19761,Dead bulbs,,,1.0,,active,,00001,282.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19764,No Sanitizer around ATM point,,,1.0,,active,,00001,282.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19767,Ambience,,,1.0,,active,,00001,282.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19771,No or poor ventilation in Inverter/Server rooms,,,1.0,,active,,00001,282.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19774,Vendor movement register not maintained or updated,,,1.0,,active,,00001,282.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19778,Branch security equipment/work tool not functional,,,1.0,,active,,00001,282.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19782,Register tore and not adequately kept,,,1.0,,active,,00001,283.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19786,sensitive places not covered,,,1.0,,active,,00001,283.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19791,Atm weekend duty observations,,,1.0,,active,,00001,283.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19794,AUTOMATION AND QA,,,1.0,,active,,00001,459.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19797,System Error suspense/Proxy,,,1.0,,active,,00001,355.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19799,email instruction without indemnity,,,1.0,,active,,00001,304.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19804,Instruction not sv,,,1.0,,active,,00001,304.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19807,overaged items in System Error suspense/Proxy GL,,,1.0,,active,,00001,435.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19809,Overdrawn loan account,,,1.0,,active,,00001,435.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19813,credit documentation papers not Timestamped,,,1.0,,active,,00001,356.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19815,credit documentation paper not sighted or signed by BL/RBH,,,1.0,,active,,00001,356.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19291,Atm physical cash count tally with system,,,1.0,,active,,00001,301.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19293,ATM cash balancing not done by the custodians,,,1.0,,active,,00001,301.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
6901,Daily CBN Account Closing Balance,"select a.account_number,a.account_name,a.branch_code|| ' ' ||b.branch_name branch,a.gl_code,
a.currency_code || ' '||c.currency_name currency,
(select max(balance_date) from am_account_balance_hist) last_tran_date,
helpers.number_format((select balance from am_account_balance_hist where balance_date=(select max(balance_date) from am_account_balance_hist) 
and account_number='1014010001' and rownum=1)) balance_as_at_last_tran_date,
helpers.number_format(a.balance) current_balance 
from am_customer_account a,am_branch b,am_currency c  
where a.account_number='1014010001' and a.branch_code=b.branch_code 
and a.currency_code=c.currency_id
and a.branch_code='00001'",day,21.0,,inactive,22.0,00001,,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19938,Amount Mismatch,,,1.0,,active,,00001,285.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19940,Wrong Execution,,,1.0,,active,,00001,285.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19942,System failure,,,1.0,,active,,00001,285.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19944,No CIT Officer sign off on evacuation slip indicating the cash bag seal number,,,1.0,,active,,00001,285.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19946,Tellers stamp not ok or not in line with the tellers,,,1.0,,active,,00001,285.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19949,cash movement request not logged on portal,,,1.0,,active,,00001,285.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19266,Tellers till not balanced with the system,,,1.0,,active,,00001,404.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19268,Multiple fees/Charges taken from customers account,,,1.0,,active,,00001,458.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19271,Long Outstanding Balance,,,1.0,,active,,00001,458.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19273,Unauthorized Transaction,,,1.0,,active,,00001,458.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19275,Abnormal FD Tenor,,,1.0,,active,,00001,458.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19278,Loss of Income,,,1.0,,active,,00001,458.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19280,Documentation checklist/requirements not complete ,,,1.0,,active,,00001,458.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19282,Overdrawn loan account,,,1.0,,active,,00001,458.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19284,Loan wrongly set up,,,1.0,,active,,00001,458.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19114,Customers cheque missing,,,1.0,,active,,00001,401.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17160,Time Stampimg,,,1.0,,active,,00001,443.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17169,Tellers cubicle not locked,,,1.0,,active,,00001,443.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17414,Unauthorized Transaction,,,1.0,,active,,00001,444.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17422,System Error suspense/Proxy,,,1.0,,active,,00001,418.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17443,Missing/Delayed Tickets,,,1.0,,active,,00001,343.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17460,Merchant/Agent registration incomplete,,,1.0,,active,,00001,318.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17474,Unauthorized Transaction,,,1.0,,active,,00001,319.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17489,Settlement Inconsistent,,,1.0,,active,,00001,291.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17503,Wrong Account,,,1.0,,active,,00001,267.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17521,Long Outstanding Balance,,,1.0,,active,,00001,268.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17531,System Error suspense/Proxy,,,1.0,,active,,00001,388.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17551,Wrong Upload,,,1.0,,active,,00001,368.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17571,Signature Verification Incomplete,,,1.0,,active,,00001,419.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17591,Charges not taken,,,1.0,,active,,00001,340.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19960,Wrong Execution,,,1.0,,active,,00001,306.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19973,Loss of Income,,,1.0,,active,,00001,306.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
19988,Wrong Execution,,,1.0,,active,,00001,461.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17188,HDD register not maintained or duly updated,,,1.0,,active,,00001,443.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17200,Register tore and not adequately kept,,,1.0,,active,,00001,314.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17219,Missing/Delayed Tickets,,,1.0,,active,,00001,384.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17241,No back up Generator set,,,1.0,,active,,00001,366.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17254,Kyc not done,,,1.0,,active,,00001,264.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17267,No RM  name and signature on cofirmation,,,1.0,,active,,00001,264.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17284,Signature Verification Incomplete,,,1.0,,active,,00001,264.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17293,Tellers register not signed by the Cash officer,,,1.0,,active,,00001,264.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17316,Wrong Execution,,,1.0,,active,,00001,264.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17335,Incomplete Transaction,,,1.0,,active,,00001,316.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17357,overaged items in System Error suspense/Proxy GL,,,1.0,,active,,00001,316.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17367,Charges not taken,,,1.0,,active,,00001,265.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17373,Duplicate Transaction,,,1.0,,active,,00001,265.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17379,Atm stock movement register properly kept,,,1.0,,active,,00001,265.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
17388,Pick up of card without sign-off,,,1.0,,active,,00001,266.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18407,Customer did not acknowledge receipt of cash,,,1.0,,active,,00001,430.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18419,Limit Breach,,,1.0,,active,,00001,452.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18426,No CSU/HOP sign off on request,,,1.0,,active,,00001,452.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18437,Incomplete Transaction,,,1.0,,active,,00001,453.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18447,Unauthorized Transaction,,,1.0,,active,,00001,453.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18465,Overdrawn loan account,,,1.0,,active,,00001,374.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18484,Account opened without affixing stamp,,,1.0,,active,,00001,311.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18499,FX Blotter,,,1.0,,active,,00001,375.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18818,Cash Analysis,,,1.0,,active,,00001,398.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18823,Instruction not sv,,,1.0,,active,,00001,398.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18825,Delayed Response to Audit  enquiry/request,,,1.0,,active,,00001,398.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18831,Amount Mismatch,,,1.0,,active,,00001,274.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18832,ATM card not retrieved/hotlisted by the CSU,,,1.0,,active,,00001,274.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18836,Faded and peeling paints,,,1.0,,active,,00001,274.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18840,Tellers cubicle not locked when away,,,1.0,,active,,00001,274.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18843,branch walls are dirty and not painted,,,1.0,,active,,00001,274.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18847,No or poor ventilation in Inverter/Server rooms,,,1.0,,active,,00001,274.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18849,Regulatory display notices not up to date,,,1.0,,active,,00001,274.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18851,Tellers cubicle not locked,,,1.0,,active,,00001,274.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18854,Tellers using their phones in their cubicles,,,1.0,,active,,00001,274.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18857,Ambience,,,1.0,,active,,00001,274.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18859,branch flags tored and very dirty,,,1.0,,active,,00001,274.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18861,customers cash left outside,,,1.0,,active,,00001,274.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
18865,Unauthorized access to Bank documents,,,1.0,,active,,00001,274.0,,,,,,,,2024-02-18 18:22:01,43.0,2024-02-18 18:22:01,Kindly review and revert
